"id_org";"nazwa";"rok_zalozenia";"miejscowosc";"id_kraju";"id_rodzaju";"id_statusu";"www";"email"
197;"Radio Polskiej Misji Katolickiej - Wiedeń";1999;"Wiedeń";6;7;1;"www.radiopmk.net/home/";"info@radiopmk.net"
198;"Stacja Naukowa Polskiej Akademii Nauk w Wiedniu";1991;"Wiedeń";6;4;1;"www.viennapan.org";
199;"Stowarzyszenie Mea Polonia w Wiedniu";2012;"Wiedeń";6;1;1;;"meapolonia@meapolonia.at"
200;"Stowarzyszenie Polonia - Centrum Informacyjno-Doradcze (Polonia - Informations- und Beratungszentrum)";2006;"Wiedeń";6;1;1;"www.ibz-polonia.info";"info@ibz-polonia.eu"
201;"Stowarzyszenie Pomoc- Porady i świadczenia od A do Z";2008;"Wiedeń";6;1;2;"www.pomoc.at";
202;"Stowarzyszenie Polaków w Vorarlbergu";1994;"Feldkirch";6;1;1;"http://www.polonia-vorarlberg.com/index.php";
203;"Stowarzyszenie Polonii w Tyrolu";1975;"Innsbruck";6;1;1;"www.poloniatirol.com";
204;"Stowarzyszenie Polskich Inżynierów i Techników w Austrii";1997;"Wiedeń";6;1;1;"www.vpivienna.org";
205;"Stowarzyszenie Polskich Rodzin Katolickich w Austrii (SPRKwA)";1999;"Wiedeń";6;1;1;"www.kosciol.at/wspolnoty-i-grupy/#toggle-id-8";"am0405@gmx.at"
206;"Stowarzyszenie Studentów Polskich w Austrii Impuls";2002;"Wiedeń";6;1;3;;
207;"Szkolny Punkt Konsultacyjny im. Jana III Sobieskiego przy Ambasadzie RP w Wiedniu";1977;"Wiedeń";6;4;1;"www.wieden.orpeg.pl";"dyrektor@szkolapolska.org"
208;"Światowe Igrzyska Polonijne - Polonia Austria (SIPPA)";2009;"Wiedeń";6;1;1;"http://sippa.igrzyskapolonijne.at/";"office@igrzyskapolonijne.at"
209;"Teatr AA Vademecum";2002;"Wiedeń";6;1;1;"http://www.teatr-vademecum.at/index.php";
210;"Wiedeńsko - Krakowskie Towarzystwo Kulturalne";1999;"Wiedeń";6;1;1;"www.wiener-krakauer.at";"info@wiener-krakauer.at"
211;"Wspólnota Polaków w Górnej Austrii";2008;"Wilhering/Linz";6;1;1;"www.poloniaoberoesterreich.com";"office@poloniaoberoesterreich.com"
212;"Zagraniczny Ośrodek Polskiej Organizacji Turystycznej w Austrii";1996;"Wiedeń";6;4;1;"www.pot.gov.pl/o-polskiej-organizacji-turystycznej/i/struktura-organizacyjna/osrodki-zagraniczne-pot";
213;"Zespół Dziecięcy Oberek Wspólnoty Polaków w Górnej Austrii";2009;"Wilhering/Linz";6;1;1;"www.poloniaoberoesterreich.com";"j.gaborek@poloniaoberoesterreich.com"
214;"Zgromadzenie Księży Najświętszego Serca Jezusowego (Sercanie) w Austrii";1985;"Wiedeń";6;3;1;"www.misje.scj.pl";
215;"Związek Podhalan Zakopane";1987;"Wiedeń";6;1;1;;
216;"Związek Polaków w Austrii Strzecha";1894;"Wiedeń";6;1;1;"www.strzecha.at";
217;"Związek Polaków w Górnej Austrii";1975;"Linz";6;1;1;"www.polonialinz.com";
218;"Żubry - Młoda Polnia Wiedeń";2010;"Wiedeń";6;1;1;"http://zubry.at/strona/";
219;"Centrum Języka i Kultury Polskiej (CJKP) na Bakińskim Uniwersytecie Słowiańskim";2006;"Baku";7;4;1;"www.bsu-edu.org";
220;"Centrum Polskiej Kultury Polonia";2012;"Baku";7;1;1;"www.polacy.az";"polacy2012@gmail.com"
221;"Polonia - Azerbejdżan Wspólnota Polska";2003;"Baku";7;1;1;"www.polonia-baku.org";"azerpolonia@op.pl"
222;"Rzymskokatolickie Towarzystwo Dobroczynności i Katolicka Wspólnota Polska w Baku";1903;"Baku";7;1;2;;
223;"Stowarzyszenie Apostolstwa Katolickiego (Pallotyni) na Barbados";2008;"Bridgetown";8;3;1;"www.sekretariat-misyjny.pl";
224;"Antwerpia po polsku";2011;"Antwerpia";9;7;1;"www.antwerpiapopolsku.be";"antwerpiapopolsku@gmail.com"
225;"Gazetka";2001;"Bruksela";9;7;1;"www.gazetka.be";"info@gazetka.be"
226;"Listy z daleka";1996;"Liege";9;7;1;"www.polonia.be/Listy-z-daleka/lzd.htm";"leokadiak@yahoo.fr"
227;"Nasza Wspólnota Biuletyn Polskiej Misji Katolickiej";1936;"Bruksela";9;7;1;"www.pkmbruksela.com";
228;"Nowinki";2009;"Bruksela";9;7;1;"http://old.nowinki.be/";
229;"Polonia.be Portal Polonii Belgijskiej";2003;"Bruksela";9;7;1;"www.polonia.be";"info@polonia.be"
230;"Biblioteka Polska im. Izabeli Czartoryskiej w Brukseli";1946;"Bruksela";9;5;1;"www.biblioteka-polska-bruksela.be";"bibl.pl.bxl@gmail.com"
231;"Biuro Informacyjne Województwa Wielkopolskiego w Brukseli";2003;"Bruksela";9;4;1;"www.wielkopolska.eu";"brussels.office@wielkopolska.eu"
232;"Biuro Przedstawicielskie Województwa Mazowieckiego w Brukseli";2002;"Bruksela";9;4;1;"www.mazovia.pl";"mazovia@skynet.be"
233;"Biuro Regionalne Województwa Lubelskiego w Brukseli";2009;"Bruksela";9;4;1;"www.lubelskie.pl";"bruksela@lubelskie.pl"
234;"Brukselski Klub Polek";2011;"Bruksela";9;1;1;"www.bekap.be";"info@bekap.be"
235;"Centrum Kultury i Edukacji Polskiej Plus w Brukseli";2008;"Bruksela";9;1;1;"www.centrumplus.be";"monika.krasowska@enpgazeta.be"
236;"Centrum Polonii w Leuven (CPL) - Daskalia";2013;"Leuven";9;4;1;"http://daskalia.eu/";"kontakt@daskalia.eu"
237;"Centrum Pomocy Prawnej i Życiowej dla Polonii";2012;"Berchem";9;4;1;"www.centrumpomocyprawnej.be";
238;"Dom Polski Południowej w Brukseli";2014;"Bruksela";9;4;1;"www.southpolandhouse.eu";"info@southpolandhouse.eu"
239;"Dom Polski w Brukseli";2009;"Bruksela";9;4;1;"www.dompolski.be";"bruksela@ewspa.edu.pl"
240;"Dom Polski Wschodniej  w Brukseli";2009;"Bruksela";9;4;1;"www.eastpoland.eu";"info@eastpoland.eu"
241;"Europejski Instytut Kultury i Mediów Polonicus";2011;"Eynatten";9;4;1;"http://institut-polonicus.eu/";"institut@polonicus.info"
242;"Fundacja Children of Europe";2010;"Antwerpia";9;1;1;"www.childrenofeurope.be";
243;"Galeria Sztuki Katarzyny Napiórkowskiej";2011;"Bruksela";9;5;1;"www.napiorkowska.pl";"galeria@napiorkowska.pl"
244;"Katolickie Centrum Europejskie (Foyer) w Brukseli - Sekcja Polska";2000;"Bruksela";9;3;1;"www.foyersekcjapolska.eu";"M.Wojciechowski@dominicains.be"
245;"Katolickie Stowarzyszenie Młodzieży Polskiej w Vottem";1946;"Vottem";9;1;3;;
246;"Miedzynarodowe Stowarzyszenie Artystów Autorów Dziennikarzy Prawników Virtualia ART";2013;"Montenaken";9;1;1;"www.msvirtualiaart.wordpress.com";"virtualiaart@gmail.com"
247;"Nowinki VZW";2010;"Bruksela";9;1;1;;"agnieszka.nowak@nowinki.be"
248;"Polish Expat Network Belgium";2007;"Bruksela";9;1;1;"www.internations.org/belgium-expats/polish";"dorota_dobrzynska@hotmail.com"
249;"Polonijny Zespół Folklorystyczny Krakus w Genk";1959;"Genk";9;1;1;;"polska@scarlet.be"
250;"Polska Misja Katolicka M. B. Czestochowskiej w Brukseli (Rue Jourdan)";1936;"Bruksela";9;3;1;"www.pmkbruksela.be";"wladyslawpmk@interia.pl"
251;"Polska Parafia Prawosławna pw. Narodzenia Najświętszej Marii Panny w Brukseli";2015;"Bruksela";9;3;1;"http://orthpol.be/pl/";"xpawelcecha@gmail.com"
252;"Polskie Centrum Kształcenia im. Jana Pawła II w Brukseli (Centre d’Enseignement Polonais Jean-Paul II ASBL)";1996;"Bruksela";9;4;1;"www.szkola.be";"info@szkola.be"
253;"Rada Polonii Belgijskiej";1994;"Bruksela";9;2;1;;"rada.polonii@polonia.be"
254;"Radio Róża BXL";2004;"Bruksela";9;7;1;"www.radioroza.eu";
255;"Regionalne Biuro Województwa Dolnośląskiego w Brukseli";2001;"Bruksela";9;4;1;"www.umwd.dolnyslask.pl";"k.swietoslawska@lowersilesia.pl"
256;"Regionalne Biuro Województwa Łódzkiego w Brukseli";2004;"Bruksela";9;4;1;"www.uml.lodz.pl";"brussels@uml.lodz.pl"
257;"Regionalne Biuro Województwa Małopolskiego w Brukseli";2002;"Bruksela";9;4;1;"www.malopolska.pl";"bruxelles@umwm.pl"
258;"Stowarzyszenie Network PL w Belgii";2012;"Bruksela";9;1;1;"www.network-pl.org/pl";"info@network-pl.org"
259;"Stowarzyszenie Viva-pol w Antwerpii";2010;"Antwerpia";9;1;1;;"viva-pol@hotmail.com"
260;"Szkolny Punkt Konsultacyjny im. Jana Pawła II przy Polskiej Misji Katolickiej na Schaerbeek w Brukseli";1978;"Bruksela";9;4;1;"www.szkolapmk.pl";
261;"Zagraniczny Ośrodek Polskiej Organizacji Turystycznej w Belgii";1993;"Bruksela";9;4;1;"www.pot.gov.pl/o-polskiej-organizacji-turystycznej/i/struktura-organizacyjna/osrodki-zagraniczne-pot";
262;"Zakon Braci Mniejszych Kapucynów w Antwerpii";2010;"Antwerpia";9;3;1;"http://www.kapucyni.be";"kapucyni.antwerpia@gmail.com"
263;"Zespół Pieśni i Tańca Polskiego Jasna Woda w Piéton";1995;"Piéton";9;1;1;;"info@jasnawoda.be"
264;"Zespół Pieśni i Tańca Polskiego Spotkanie w La Louviere";1973;"Tartre";9;1;1;"www.ensemblespotkanie.com";"contact@EnsembleSpotkanie.com"
265;"Echa Polesia Kwartalnik Polaków na Polesiu";2004;"Brześć";10;7;1;"http://polesie.org/";"echa_polesia@wp.pl"
266;"Grodzieńskie Słowiki Klub Polskich Tradycji Narodowych";1990;"Grodno";10;4;1;"www.gslowiki.prv.pl";"abinert@wp.pl"
267;"Magazyn Polski";1992;"Grodno";10;7;1;;"i.walus@op.pl"
268;"Słowo Ojczyste";1996;"Grodno";10;7;1;"http://pmsgrodno.org/tag/slowo-ojczyste/";
269;"Słowo Życia gazeta religijno - informacyjna Diecezji Grodzieńskiej";1997;"Grodno";10;7;1;"http://slowo.grodnensis.by/";"slowozycia@mail.grodno.by"
270;"Bazylika katedralna pw. św. Franciszka Ksawerego w Grodnie";1705;"Grodno";10;3;1;"www.catholic.by/port/dioceses/grodna/parishes/grodna-ksaveria.htm";"katedra-grodno@tut.by"
271;"Biblioteka przy ZS Polska Macierz Szkolna w Grodnie";1997;"Grodno";10;5;1;"http://pmsgrodno.org/biblioteka/";
272;"Centrum Informacyjno - Wydawnicze przy ZS Polska Macierz Szkolna w Grodnie";2014;"Grodno";10;4;1;"http://pmsgrodno.org/centrum-iw/";
273;"Folklorystyczno-etnograficzne Stowarzyszenie Karolinka w Brześciu";1992;"Brześć";10;1;1;;"jan.trzeciak@tlen.pl"
274;"Forum Polskich Inicjatyw Lokalnych Brześcia i Obwodu Brzeskiego";2013;"Brześć";10;1;1;"www.forumbrzeskie.org";"forum.brzeskie@gmail.com"
275;"Fundacja stygmatów św. Franciszka Zakonu Braci Mniejszych (Franciszkanie) na Białorusi";2006;"Słuck";10;3;1;"http://www.prowincja.panewniki.pl";"kuria@panewniki.pl"
276;"Klasztor Franciszkanów (Prowincja Wniebowzięcia NMP) w Osipowiczach";2011;"Osipowicze";10;3;1;"http://www.prowincja.panewniki.pl";"wojtala@mail.ru"
277;"Klasztor Franciszkanów (Prowincja Wniebowzięcia NMP) w Soligorsku";2007;"Soligorsk";10;3;1;"http://www.prowincja.panewniki.pl";"solsob@interia.pl"
278;"Klasztor Matki Bożej Anielskiej (Franciszkanie Konwentualni) w Grodnie";1744;"Grodno";10;3;1;"http://www.franciszkanie-warszawa.pl";"ofmconv@poczta.onet.pl"
279;"Klasztor Niepokalanego Poczęcia NMP (Franciszkanie Konwentualni) w Udziale";1642;"Udział";10;3;1;"http://www.franciszkanie-warszawa.pl";"udzial@mail.ru"
280;"Klasztor św. Antoniego z Padwy (Franciszkanie - Prowincja Wniebowzięcia NMP) w Słucku";1995;"Słuck";10;3;1;"http://www.prowincja.panewniki.pl";
281;"Klasztor św. Jana Chrzciciela (Franciszkanie Konwentualni) w Holszanach";1618;"Holszany";10;3;1;"http://www.franciszkanie-warszawa.pl";"holszany@wp.pl"
282;"Klasztor św. Michała Archanioła (Franciszkanie Konwentualni) w Iwieńcu";1702;"Iwieniec";10;3;1;"http://www.franciszkanie-warszawa.pl";"iwieniec@poczta.onet.pl"
283;"Klasztor św. Michała Archanioła (Franciszkanie Konwentualni) w Porozowie";1990;"Porozów";10;3;1;"http://www.franciszkanie-warszawa.pl";
284;"Klub Inteligencji Katolickiej w Brześciu";2004;"Brześć";10;1;1;"www.brzesckatolicki.com";"Kikbresta_2004@mail.ru"
285;"Klub Stypendystów Fundacji Semper Polonia w Grodnie";2004;"Grodno";10;1;1;"http://pmsgrodno.org/ksp/";
286;"Liceum Społeczne im. E. Orzeszkowej przy ZS Polska Macierz Szkolna w Grodnie";1993;"Grodno";10;4;1;"http://pmsgrodno.org/";
287;"Międzynarodowa Asocjacja Polskich Kobiet Polka International Oddział w Brześciu";2003;"Brześć";10;1;1;"www.polkainternational.com/oddzialy/polkabrzesc.htm";
288;"Międzynarodowa Asocjacja Polskich Kobiet Polka International Oddział w Grodnie";2002;"Grodno";10;1;1;"www.polkainternational.com/oddzialy/polkagrodno.htm";
289;"Międzynarodowa Asocjacja Polskich Kobiet Polka International Oddział w Lidzie";2004;"Lida";10;1;3;"www.polkainternational.com/oddzialy/polkalida.htm";
290;"Mokotowski Uniwersytet Trzeciego Wieku - Filia w Grodnie";1997;"Grodno";10;4;1;"http://pmsgrodno.org/";
291;"Parafia pw. Wniebowzięcia NMP (Franciszkanie - Prowincja Wniebowzięcia NMP) w Starych Drogach";1994;"Stare Drogi";10;3;1;"http://www.prowincja.panewniki.pl";
292;"Polonijny Folklorystyczny Zespół Pieśni i Tańca Karolinka w Brześciu";1992;"Brześć";10;1;1;;"jan.trzeciak@tlen.pl"
293;"Polonijny Klub Sportowy Batory w Grodnie";1992;"Grodno";10;1;1;"http://batorygrodno.jimdo.com/";"batory.grodno@tut.by"
294;"Polska Szkoła Społeczna im. R. Kapuścińskiego w Pińsku";2002;"Pińsk";10;4;1;"www.pinsk.polinfo.net";
295;"Polski Narodowy Zespół Pieśni i Tańca Lechici";1989;"Grodno";10;1;1;"http://pmsgrodno.org/polski-zespol-lechici/";
296;"Republikańskie Zjednoczenie Społeczne Harcerstwo na Białorusi";2000;"Grodno";10;1;1;"www.skauting.zhp.pl";
297;"Społeczność Polacy na Kresach Wschodnich";2015;"Witebsk";10;1;1;"http://polacynakresach.forum2x2.com/";
298;"Stowarzyszenie Apostolstwa Katolickiego (Pallotyni) na Białorusi";1989;"Woronowo";10;3;1;"www.horyzonty.misjesac.pl";
299;"Stowarzyszenie Lekarzy Polskiego Pochodzenie w Mińsku";2001;"Mińsk";10;1;1;"www.oil.org.pl";"stowpm2001@tut.by"
300;"Szkolny Punkt Konsultacyjny przy Ambasadzie RP w Mińsku";1999;"Mińsk";10;4;1;;"minsk@orpeg.pl"
301;"Szkoła Średnia nr 69  w Mińsku";1959;"Mińsk";10;4;1;"http://sch69.minsk.edu.by/";"sch69@minsk.edu.by"
302;"Towarzystwo Plastyków Polskich przy Związku Polaków na Białorusi";1992;"Grodno";10;1;1;"http://znadniemna.pl/category/towarzystwo-plastykow-polskich/";
303;"Wspólnota Młoda Polonia w Grodnie";2002;"Grodno";10;1;1;"http://pmsgrodno.org/wmp/";
304;"Zespół ludowy Chabry w Grodnie";1996;"Grodno";10;1;1;;"grogowski@iuve.pl"
305;"Zgromadzenia Sióstr Wspólnej Pracy od Niepokalanej Maryi na Białorusi";1993;"Swietłahorsk";10;3;1;"www.siostrywspolnejpracy.pl";
306;"Zgromadzenie Księży Najświętszego Serca Jezusowego (Sercanie) na Białorusi";1990;"Grodno";10;3;1;"www.misje.scj.pl";
307;"Zgromadzenie Najświętszego Odkupiciela (Redemptoryści) na Białorusi";1993;"Grodno";10;3;1;"www.redemptor.by";
308;"Zgromadzenie Sióstr Matki Bożej Miłosierdzia na Białorusi";1992;"Szydłowice";10;3;1;"www.faustyna.pl";"postawy@faustyna.pl"
309;"Zgromadzenie Sióstr Misjonarek Apostolstwa Katolickiego (Pallotynki) na Białorusi";1994;"Bereza";10;3;1;"www.pallotynki.pl";
310;"Zgromadzenie Sióstr Najświętszej Rodziny z Nazaretu (Nazaretanki) na Białorusi";1908;"Grodno";10;3;2;"www.nazarethfamily.org/pl/belarus";
311;"Zgromadzenie Sióstr św. Dominika (Dominikanki) na Białorusi";1992;"Baranowicze";10;3;1;"www.dominikanki.pl/klasztory";
312;"Zgromadzenie Słowa Bożego (Werbiści) na Białorusi";1992;"Baranowicze";10;3;1;;
313;"Zgromadzenie św. Michała Archanioła (Michalici) na Białorusi";1990;"Szydłowice";10;3;1;"www.michalici.pl";
314;"Zjednoczenie Społeczne Polska Macierz Szkolna na Białorusi";1995;"Grodno";10;1;1;"www.pmsgrodno.org";
315;"Zjednoczenie Społeczne Polska Macierz Szkolna Oddział  Polesie w Brześciu";1998;"Brześć";10;1;1;;
316;"Zjednoczenie Społeczne Polska Macierz Szkolna Oddział w Pińsku";2002;"Pińsk";10;1;1;"http://www.pinsk.polinfo.net/";"pms.pinsk@gmail.com"
317;"Związek Harcerstwa Polskiego na Białorusi";1997;"Grodno";10;1;2;;
318;"Związek Polaków na Białorusi";1990;"Grodno";10;1;1;"http://znadniemna.pl/";"zpb.grodno@gmail.com"
319;"Siostry Dominikanki Misjonarki Jezusa i Maryi (Dominikanki Misjonarki) w Boliwii";2006;"Oruro";11;3;1;"http://www.dominikanki-misjonarki.org/start.php?id=46";"imiejesus.oruro@gmail.com"
320;"Zgromadzenie Córek Bożej Miłości w Boliwii";1992;"Aiquile";11;3;1;"http://www.cbm.livenet.pl/a/index.php/misje/boliwia";"barka.fdc@gmail.com"
321;"Zgromadzenie Sióstr Służebniczek Bogarodzicy Dziewicy Niepokalanie Poczętej w Dębicy (Siostry służebniczki dębickie) w Boliwii";1982;"Cochabamba";11;3;1;"http://www.bdnp.pl/struktury-204/wikariat-misyjny";"vicariatomisionalbol@gmail.com"
322;"Zgromadzenie Sióstr Świętej Elżbiety  (Elżbietanki) w Boliwii";2006;"Santa Cruz";11;3;1;"http://www.siostryelzbietanki.com/index.php?option=com_content&task=view&id=68";"herm.desantaisabel.bolivia@wp.pl"
323;"Zakon Braci Mniejszych (Franciszkanie) w Boliwii";1976;"La Paz";12;3;1;"http://www.ofm.pl/";"reimannap@yahoo.es"
324;"Zakon Braci Mniejszych Konwentualnych (Franciszkanie Konwentualni) w Boliwii";1976;"Montero";12;3;1;"http://www.misje.franciszkanie.pl";"monstanis@cotas.com.bo"
325;"Zgromadzeniu Służebnic Najświętszego Serca Jezusowego (Sercanki) w Boliwii";1981;"Cochabamba";12;3;1;"http://www.sercanki.org.pl/ogolne-informacje-o-boliwii-i-wiceprowincji-boliwijskiej.html";"cbbahogarsanfrancisco@hotmail.com"
326;"Rada Mniejszości Narodowych w Republice Serbskiej";2003;"Banja Luka";13;2;1;;
327;"Stowarzyszenie Polsa";2000;"Sarajewo";13;1;1;"www.polsa.ba";
328;"Stowarzyszenie Polaków i Przyjaciół Mak";2011;"Gradiška";13;1;1;;
329;"Związek Mniejszości Narodowych Mała Europa w Prnjavorze";2009;"Prnjavor";13;1;2;"www.prnjavor.ba";
330;"Związek Polaków Miasta Banja Luki";2004;"Banja Luka";13;1;2;;
331;"Echo Polonii Brazylijskiej";2009;"Kurytyba";14;7;1;"www.polska-misja.com.br/site/periodicos_interna.php";
332;"Polonicus. Revista de reflexao Brasil - Polônia";2010;"Kurytyba";14;7;1;"www.polonicus.com.br";
333;"Centralna Reprezentacja Wspólnoty Brazylijsko - Polskiej BRASPOL";1990;"Kurytyba";14;2;1;"www.braspol.org.br";"braspol@braspol.com.br"
334;"Kapelania Polska w Sao Paulo";1933;"Sao Paulo";14;3;1;"www.capelaniapolonesa.com.br";
335;"Parafia Dobrego Pana Jezus w Balsa Nova";1968;"Balsa Nova";14;3;1;"http://www.brazylia.chrystusowcy.pl";
336;"Parafia Matki Bożej Jasnogórskiej (Kapelania Polska) w Porto Alegre";1934;"Porto Alegre";14;3;1;"http://www.brazylia.chrystusowcy.pl";
337;"Parafia Matki Bożej Jasnogórskiej w Áurea";1961;"Áurea";14;3;1;"http://www.brazylia.chrystusowcy.pl";
338;"Parafia Matki Bożej Różańcowej w Rio Claro do Sul";1896;"Rio Claro do Sul";14;3;1;"http://www.brazylia.chrystusowcy.pl";
339;"Parafia Niepokalanego Serca Maryi w Quedas do Iguaçu";1954;"Quedas do Iguaçu";14;3;1;"http://www.brazylia.chrystusowcy.pl";
340;"Parafia św. Jana Chrzciciela w Kurytybie";1965;"Kurytyba";14;3;1;"http://www.brazylia.chrystusowcy.pl";"paroquiasaojoaob@yahoo.com.br"
341;"Parafia św. Piotra i Pawła w Kurytybie";1973;"Kurytyba";14;3;1;"http://www.brazylia.chrystusowcy.pl";
342;"Parafia św. Sebastiana w Bateias";1957;"Bateias";14;3;1;"http://www.brazylia.chrystusowcy.pl";
343;"Polonijny Zespół Folklorystyczny Junak";1960;"Kurytyba";14;1;1;;"junak_folk@hotmail.com"
344;"Polonijny Zespół Folklorystyczny Wawel";1970;"Sao José dos Pinhais";14;1;1;"http://www.wawel.com.br";
345;"Polonijny Zespół Folklorystyczny Wisła";1960;"Kurytyba";14;1;1;;"grupowisla@hotmail.com"
346;"Polska Misja Katolicka w Brazylii";1953;"Kurytyba";14;3;1;"www.polska-misja.com.br";"reitor@polska-misja.com.br"
347;"Prowincja Towarzystwa Chrystusowego dla Polonii Zagranicznej (Chrystusowcy) p.w Matki Boskiej Niepokalanie Poczętej w Ameryce Południowej";1958;"Kurytyba";14;3;1;"www.brazylia.chrystusowcy.pl";
348;"Stowarzyszenie Apostolstwa Katolickiego (Pallotyni) w Brazylii";1973;"Rio de Janeiro";14;3;1;"www.horyzonty.misjesac.pl";
349;"Szkoła Języka Polskiego im. Jana Pawła II w Sao Paulo";2004;"Sao Paulo";14;4;1;;
350;"Szkoła Polska w Sao Paulo";2008;"Sao Paulo";14;4;1;"www.escolapolonesa.com.br";
351;"Towarzystwo  Uniao Juventus w Kurytybie";1958;"Kurytyba";14;1;1;;"diretoria@uniaojuventus.com.br"
352;"Towarzystwo Polonia we Florianopolis";1918;"Florianópolis";14;1;1;;
353;"Towarzystwo Polonia w Porto Alegre";1897;"Porto Alegre";14;1;1;;
354;"Towarzystwo Polonia we Florianópolis";1991;"Florianópolis";14;1;1;"www.floripol.com.br";"presidencia@floripol.com.br"
355;"Towarzystwo Varsovia w Sao Bento do Sul";1988;"Sao Bento do Sul";14;1;1;;
356;"Towarzystwo Dobroczynne Polonia w Rio de Janeiro";1890;"Rio de Janeiro";14;4;1;;"polonia.rio@hotmail.com"
357;"Towarzystwo Polsko-Brazylijskie im. Marszałka Piłsudskiego";1936;"Kurytyba";14;1;1;;
358;"Towarzystwo Polsko-Brazylijskie im. Tadeusza Kościuszki";1890;"Kurytyba";14;1;1;;"fersielski@gmail.com"
359;"Towarzystwo Rekreacyjne i Edukacyjne Rui Barbosa";1931;"Erechim";14;1;1;;"niltongroch@via-rs.net"
360;"Zgromadzenie Misji (Zgromadzenie Księży Misjonarzy św. Wincentego a'Paulo; Wincentyni) w Brazylii";1903;"Kurytyba";14;3;1;"www.adgentes.misjonarze.org/index.php/nasze-misje/brazylia/";
361;"Zgromadzenie Sióstr Misjonarek Chrystusa Króla dla Polonii Zagranicznej (Misjonarki Chrystusa Króla) w Brazylii";1988;"Rio de Janeiro";14;3;1;"www.mchr.pl";
362;"Zgromadzenie Sióstr św. Józefa Oblubieńca NMP (Józefitki) Delegatura Brazylijska";1983;"Kurytyba";14;3;1;"http://jozefitki.pl/brazylia/";
363;"Zgromadzenie Słowa Bożego (Werbiści) w Brazylii";1895;"Kurytyba";14;3;1;;
364;"Bułgarsko-Polska Izba Handlowo Przemysłowa (BPIHP)";2013;"Sofia";15;6;1;" www.bpcci.bg/pl";
365;"Klasztor św. Jana Dunsa Szkota (Franciszkanie Konwentualni) w Plewen";2007;"Plewen";15;3;1;;"enoriapleven@abv.bg"
366;"Klasztor św. Maksymiliana M. Kolbe (Franciszkanie Konwentualni) w Rakovski";2001;"Rakovski";15;3;1;;"manastirmax@abv.bg"
367;"Park - Muzeum Władysława Warneńczyka w Warnie";1935;"Warna";15;5;1;;
368;"Polonijno-Szkolny Klub Olimpijczyka im. I. Szewińskiej w Sofii";2003;"Sofia";15;1;1;;
369;"Polskie Stowarzyszenie Kulturalno-Oświatowe im. Władysława Warneńczyka w Bułgarii";1984;"Sofia";15;1;1;"www.polonia-bg.org";"maria.daczewska@abv.bg"
